,HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
6613,Earth,False,G,1137.0,S,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,True
6614,Earth,False,E,446.0,P,55 Cancri e,24.0,False,0.0,893.0,0.0,4.0,8.0,True
6615,Earth,False,E,447.0,P,TRAPPIST-1e,22.0,False,712.0,6.0,70.0,0.0,0.0,False
6616,Earth,False,F,1331.0,S,TRAPPIST-1e,44.0,False,3.0,0.0,33.0,769.0,0.0,True
6617,Earth,False,F,1332.0,S,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,False
6618,Earth,True,G,1128.0,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
6619,Mars,False,F,1450.0,P,TRAPPIST-1e,26.0,False,1967.0,0.0,116.0,311.1387779083431,0.0,False
6620,Mars,True,F,1450.0,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
6621,Mars,False,F,1450.0,P,TRAPPIST-1e,19.0,False,1962.0,0.0,1.0,641.0,0.0,False
6622,Mars,False,G,1138.0,S,TRAPPIST-1e,32.0,False,0.0,243.0,0.0,0.0,776.0,False
6623,Earth,True,G,1139.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
6624,Europa,False,C,226.0,P,TRAPPIST-1e,26.0,False,554.0,1307.0,32.0,93.0,1553.0,False
6625,Europa,False,C,226.0,P,TRAPPIST-1e,28.0,False,0.0,4340.0,0.0,186.0,0.0,True
6626,Earth,False,C,600.3676712973864,P,PSO J318.5-22,21.0,False,1.0,22.0,0.0,649.0,2.0,False
6627,Europa,False,B,233.0,P,55 Cancri e,38.0,False,0.0,692.0,0.0,3587.0,0.0,False
6628,Europa,True,B,233.0,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,304.8547912992357,True
6629,Europa,False,G,1131.0,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False
6630,Earth,True,G,1131.0,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
6631,Earth,True,G,1131.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6632,Europa,True,B,267.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
6633,Europa,False,B,267.0,S,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,False
6634,Earth,False,F,1334.0,S,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,False
6635,Earth,False,F,1452.0,P,55 Cancri e,34.0,False,0.0,442.0,175.0,79.0,3.0,False
6636,Mars,False,D,220.0,P,TRAPPIST-1e,42.0,False,1058.0,0.0,0.0,0.0,0.0,False
6637,Mars,False,F,1453.0,P,TRAPPIST-1e,24.0,False,2261.0,0.0,95.0,10.0,0.0,False
6638,Earth,False,F,1454.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,False
6639,Mars,False,E,449.0,P,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,False
6640,Europa,True,D,213.0,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
6641,Earth,False,G,1141.0,S,TRAPPIST-1e,29.0,False,888.0,0.0,1.0,0.0,0.0,False
6642,Earth,False,F,1337.0,S,55 Cancri e,14.0,False,224.687617481203,1.0,400.0,297.0,0.0,False
6643,Earth,False,F,1338.0,S,55 Cancri e,16.0,False,0.0,17.0,1211.0,0.0,25.0,True
6644,Earth,True,G,1142.0,S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True
6645,Europa,False,E,450.0,P,TRAPPIST-1e,27.0,False,0.0,2897.0,659.0,485.0,11.0,True
6646,Europa,False,E,450.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,996.0,0.0,726.0,813.0,False
6647,Earth,False,F,1339.0,S,TRAPPIST-1e,23.0,False,779.0,7.0,9.0,9.0,0.0,False
6648,Earth,False,G,1143.0,S,TRAPPIST-1e,16.0,False,418.0,195.0,100.0,88.0,90.0,False
6649,Earth,False,F,1340.0,S,TRAPPIST-1e,30.0,False,0.0,6.0,0.0,0.0,1435.0,True
6650,Earth,False,F,1455.0,P,TRAPPIST-1e,24.0,False,468.0,0.0,163.0,0.0,0.0,False
6651,Earth,True,G,1144.0,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
6652,Europa,False,C,257.0,S,55 Cancri e,25.0,False,0.0,3512.0,20.0,24.0,1459.0,True
6653,Europa,True,C,227.0,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
6654,Earth,True,G,1132.0,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False
6655,Earth,True,G,1133.0,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
6656,Mars,False,E,467.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False
6657,Earth,False,F,1457.0,P,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,False
6658,Earth,False,F,1457.0,P,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,False
6659,Earth,True,G,1145.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
6660,Earth,True,G,1146.0,S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
6661,Europa,False,D,215.0,S,TRAPPIST-1e,35.0,False,0.0,5552.0,6.0,8.0,226.0,True
6662,Europa,False,D,215.0,S,TRAPPIST-1e,46.0,False,0.0,664.0,0.0,2.0,2177.0,False
6663,Earth,True,G,1147.0,S,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,True
6664,Europa,False,A,86.0,S,55 Cancri e,37.0,False,0.0,1678.0,0.0,36.0,3128.0,False
6665,Earth,False,E,451.0,P,TRAPPIST-1e,23.0,False,26.0,266.0,404.0,0.0,0.0,True
6666,Earth,False,G,1148.0,S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
6667,Earth,True,G,1148.0,S,TRAPPIST-1e,16.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
6668,Earth,False,F,1458.0,P,TRAPPIST-1e,20.0,False,0.0,0.0,2330.0,120.0,0.0,True
6669,Earth,True,F,1458.0,P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False
6670,Earth,False,G,1135.0,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
6671,Earth,False,F,1459.0,P,TRAPPIST-1e,41.0,False,0.0,176.0,414.0,133.0,0.0,False
6672,Mars,False,F,1341.0,S,TRAPPIST-1e,28.82793046746535,False,1216.0,0.0,30.0,43.0,0.0,False
6673,Earth,True,G,1136.0,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
6674,Mars,False,D,216.0,S,TRAPPIST-1e,26.0,False,782.0,0.0,0.0,2503.0,1.0,False
6675,Earth,True,G,1137.0,P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,False
6676,Earth,False,F,1461.0,P,PSO J318.5-22,36.0,False,56.0,458.07720329024676,81.0,0.0,468.0,False
6677,Earth,True,G,1150.0,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
6678,Mars,True,F,1343.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
6679,Earth,True,G,1138.0,P,PSO J318.5-22,48.0,False,0.0,0.0,173.72916912197996,0.0,0.0,False
6680,Mars,False,D,221.0,P,TRAPPIST-1e,24.0,False,235.0,0.0,1642.0,1042.0,229.0,False
6681,Mars,False,D,222.0,P,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,False
6682,Earth,True,G,1152.0,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
6683,Earth,False,F,1462.0,P,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,False
6684,Earth,True,G,1153.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
6685,Earth,False,F,1344.0,S,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,True
6686,Mars,False,D,223.0,P,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,False
6687,Europa,False,E,469.0,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6688,Earth,False,F,1463.0,P,PSO J318.5-22,23.0,False,64.0,4.0,0.0,1125.0,304.8547912992357,False
6689,Europa,False,D,217.0,S,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,False
6690,Mars,False,F,1346.0,S,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,False
6691,Mars,True,F,1347.0,S,55 Cancri e,30.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
6692,Earth,True,G,1154.0,S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True
6693,Earth,False,G,1155.0,S,TRAPPIST-1e,35.0,False,2224.0,458.07720329024676,105.0,1.0,0.0,False
6694,Earth,False,G,1156.0,S,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,True
6695,Earth,False,F,1464.0,P,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,False
6696,Earth,False,F,1350.0,S,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,False
6697,Earth,False,E,472.0,S,TRAPPIST-1e,22.0,False,0.0,125.0,0.0,663.0,0.0,False
6698,Earth,True,G,1159.0,S,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,False
6699,Earth,False,G,1159.0,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
6700,Earth,False,G,1160.0,S,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,False
6701,Earth,False,F,1351.0,S,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,304.8547912992357,False
6702,Earth,True,G,1161.0,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,304.8547912992357,True
6703,Earth,True,G,1162.0,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
6704,Earth,False,F,1352.0,S,TRAPPIST-1e,24.0,False,0.0,458.07720329024676,3.0,797.0,5.0,False
6705,Earth,False,F,1353.0,S,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,False
6706,Earth,False,G,1163.0,S,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,False
6707,Earth,False,F,1354.0,S,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,False
6708,Earth,True,G,1140.0,P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
6709,Earth,False,E,473.0,S,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,False
6710,Europa,True,C,259.0,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
6711,Europa,True,C,259.0,S,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True
6712,Earth,False,F,1355.0,S,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,False
6713,Mars,False,F,1466.0,P,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,False
6714,Mars,True,F,1466.0,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
6715,Mars,True,F,1466.0,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
6716,Earth,False,F,1467.0,P,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,False
6717,Earth,True,G,1141.0,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
6718,Earth,False,F,1468.0,P,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,False
6719,Europa,False,D,218.0,S,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,True
6720,Earth,False,F,1469.0,P,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,311.1387779083431,0.0,False
6721,Earth,True,G,1142.0,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
6722,Earth,False,F,1470.0,P,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,True
6723,Earth,True,G,1143.0,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False
6724,Europa,False,E,454.0,P,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,True
6725,Earth,True,G,1144.0,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True
6726,Europa,True,C,260.0,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
6727,Europa,False,C,260.0,S,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,False
6728,Europa,True,C,260.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
6729,Europa,False,A,75.0,P,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,True
6730,Europa,False,A,75.0,P,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,False
6731,Europa,False,A,75.0,P,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,False
6732,Europa,False,A,75.0,P,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,False
6733,Earth,False,F,1356.0,S,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,True
6734,Earth,False,F,1471.0,P,55 Cancri e,21.0,False,301.0,458.07720329024676,19.0,0.0,0.0,False
6735,Earth,False,C,228.0,P,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,False
6736,Europa,False,C,228.0,P,TRAPPIST-1e,42.0,False,159.0,4387.0,2.0,3.0,485.0,True
6737,Europa,False,F,1473.0,P,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,True
6738,Mars,True,F,1357.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
6739,Europa,False,B,268.0,S,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,False
6740,Earth,False,F,1358.0,S,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,False
6741,Mars,False,F,1359.0,S,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,False
6742,Earth,False,F,1361.0,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,False
6743,Earth,False,F,1361.0,S,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,True
6744,Earth,False,F,1362.0,S,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,False
6745,Earth,True,G,1146.0,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False
6746,Europa,True,B,236.0,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
6747,Earth,False,F,1475.0,P,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,False
6748,Earth,False,F,1476.0,P,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,False
6749,Earth,False,F,1363.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,False
6750,Europa,True,B,269.0,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
6751,Europa,True,B,269.0,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
6752,Earth,False,F,1366.0,S,55 Cancri e,29.0,False,3.0,0.0,664.0,683.0,34.0,False
6753,Europa,False,B,237.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,4155.0,0.0,1368.0,42.0,False
6754,Europa,True,B,237.0,P,TRAPPIST-1e,31.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
6755,Europa,False,B,238.0,P,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,False
6756,Europa,False,B,238.0,P,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,True
6757,Europa,False,B,238.0,P,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,False
6758,Earth,False,G,1165.0,S,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,False
6759,Earth,False,F,1368.0,S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,False
6760,Earth,True,G,1148.0,P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True
6761,Earth,False,F,1479.0,P,TRAPPIST-1e,23.0,False,224.687617481203,134.0,482.0,311.1387779083431,27.0,False
6762,Earth,False,F,1371.0,S,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,False
6763,Mars,False,E,474.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,False
6764,Mars,False,E,474.0,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
6765,Mars,True,E,474.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,False
6766,Mars,False,F,1372.0,S,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,False
6767,Earth,True,G,1150.0,P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,False
6768,Europa,False,A,87.0,S,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,True
6769,Mars,True,F,1482.0,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True
6770,Mars,False,E,459.0,P,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,False
6771,Earth,False,G,1167.0,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True
6772,Earth,True,G,1167.0,S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,True
6773,Earth,False,F,1375.0,S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,False
6774,Mars,False,E,475.0,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
6775,Mars,False,E,475.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
6776,Mars,True,E,475.0,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
6777,Mars,False,E,475.0,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
6778,Mars,True,E,600.3676712973864,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
6779,Mars,False,D,219.0,S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,False
6780,Europa,True,C,263.0,S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
6781,Earth,True,G,1152.0,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
6782,Europa,False,E,476.0,S,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,False
6783,Earth,False,F,1485.0,P,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,False
6784,Mars,True,F,1377.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
6785,Mars,False,F,1378.0,S,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,False
6786,Europa,False,B,270.0,S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True
6787,Earth,False,G,1168.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,11.0,793.0,0.0,84.0,True
6788,Earth,True,G,1154.0,P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,False
6789,Earth,True,G,1155.0,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
6790,Earth,True,G,1156.0,P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True
6791,Earth,False,F,1486.0,P,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,False
6792,Europa,True,C,232.0,P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
6793,Europa,False,C,232.0,P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,False
6794,Europa,False,C,232.0,P,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,True
6795,Earth,False,F,1380.0,S,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,False
6796,Earth,False,E,460.0,P,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,True
6797,Earth,False,E,478.0,S,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,False
6798,Mars,True,F,1488.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
6799,Earth,False,F,600.3676712973864,P,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,False
6800,Earth,False,G,1170.0,S,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,True
6801,Europa,True,E,461.0,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
6802,Europa,True,E,461.0,P,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,False
6803,Europa,False,E,461.0,P,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,False
6804,Earth,True,G,1158.0,P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True
6805,Europa,False,C,233.0,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
6806,Europa,False,C,233.0,P,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,False
6807,Europa,True,C,233.0,P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,True
6808,Europa,True,C,234.0,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
6809,Earth,True,G,1171.0,S,55 Cancri e,14.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
6810,Earth,False,F,1490.0,P,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,False
6811,Earth,True,G,1172.0,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
6812,Earth,False,F,1381.0,S,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,True
6813,Earth,False,F,1382.0,S,TRAPPIST-1e,36.0,False,0.0,129.0,0.0,177.0,444.0,False
6814,Mars,False,F,1383.0,S,TRAPPIST-1e,51.0,False,106.0,1942.0,115.0,311.1387779083431,0.0,False
6815,Earth,False,G,1174.0,S,TRAPPIST-1e,54.0,False,1.0,0.0,109.0,311.1387779083431,1.0,False
6816,Europa,False,C,264.0,S,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,True
6817,Earth,False,E,462.0,P,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,False
6818,Earth,False,E,463.0,P,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,True
6819,Mars,False,F,1386.0,S,TRAPPIST-1e,28.82793046746535,False,1030.0,0.0,158.0,0.0,28.0,False
6820,Earth,False,F,1387.0,S,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,False
6821,Earth,True,G,1160.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
6822,Earth,False,G,1161.0,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
6823,Earth,False,F,1492.0,P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,False
6824,Earth,False,F,1493.0,P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,False
6825,Earth,False,F,1389.0,S,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,True
6826,Mars,True,F,1494.0,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
6827,Earth,False,E,464.0,P,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,True
6828,Mars,False,F,1495.0,P,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,True
6829,Europa,False,B,271.0,S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True
6830,Europa,False,C,235.0,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
6831,Europa,True,C,235.0,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False
6832,Europa,True,C,235.0,P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True
6833,Europa,False,C,600.3676712973864,P,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,False
6834,Europa,True,C,235.0,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
6835,Europa,False,C,235.0,P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,False
6836,Europa,False,B,239.0,P,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,False
6837,Earth,True,G,1175.0,S,TRAPPIST-1e,30.0,True,0.0,0.0,0.0,0.0,0.0,True
6838,Europa,False,A,77.0,P,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False
6839,Mars,False,E,481.0,S,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,False
6840,Mars,False,F,1497.0,P,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,False
6841,Earth,False,F,1391.0,S,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,False
6842,Earth,True,G,1177.0,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
6843,Europa,False,B,240.0,P,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,False
6844,Mars,True,E,465.0,P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,False
6845,Earth,False,G,1163.0,P,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,False
6846,Europa,False,B,241.0,P,TRAPPIST-1e,36.0,False,0.0,1606.0,511.0,89.0,2220.0,False
6847,Earth,True,B,600.3676712973864,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
6848,Mars,False,F,1499.0,P,TRAPPIST-1e,60.0,False,180.0,0.0,414.0,1181.0,0.0,False
6849,Mars,False,F,1392.0,S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,True
6850,Mars,False,F,1392.0,S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,True
6851,Europa,True,B,273.0,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
6852,Mars,False,F,1395.0,S,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,False
6853,Earth,False,F,1396.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,False
6854,Earth,False,E,482.0,S,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,False
6855,Mars,False,F,1397.0,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
6856,Mars,False,F,1501.0,P,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,True
